442,"燕回返變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2"
443,"明鏡止水變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2"
444,"連珠箭變為百首龍牙箭"
445,"失血箭與死亡箭雨的積蓄次數增加到3次"
446,"對自身附加<hex:024804F201F403><hex:024904F201F503>爆破箭預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒<hex:02100103>該狀態附加後絕峰箭變為爆破箭<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>靈魂之聲80點以上時發動絕峰箭"
447,"行吟的複唱時間縮短到90秒"
448,"發動賢者的敘事謠、軍神的讚美歌、放浪神的小步舞曲時，對自身附加對應的<hex:024804F201F403><hex:024904F201F503>尾聲標識<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>發動賢者的敘事謠時：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>賢者尾聲<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>發動軍神的讚美歌時：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>軍神尾聲<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>發動放浪神的小步舞曲時：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>放浪神尾聲<hex:0249020103><hex:0248020103>"
449,"散射變為霰彈槍"
450,"整備變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2"
451,"後式自走人偶發動打樁槍後，接著發動皇家對撞機後消失"
452,"策動的複唱時間縮短到90秒"
453,"對自身附加<hex:024804F201F403><hex:024904F201F503>提拉納預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103>該效果附加後技巧舞步結束變為提拉納<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>技巧舞步結束成功時"
454,"<hex:024804F201F403><hex:024904F201F503>伶俐<hex:0249020103><hex:0248020103>增加量提高到10<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>逆瀑瀉、墜噴泉、升風車、落血雨"
455,"對自身附加<hex:024804F201F403><hex:024904F201F503>扇舞·終預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>百花爭豔發動時"
456,"防守之桑巴的複唱時間縮短到90秒"
457,"對自身附加<hex:024804F201F403><hex:024904F201F503>流星舞預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>進攻之探戈發動時"
458,"<hex:024804F201F403><hex:024904F201F503>星極火<hex:0249020103><hex:0248020103>與<hex:024804F201F403><hex:024904F201F503>靈極冰<hex:0249020103><hex:0248020103>可以積累到2檔"
459,"<hex:024804F201F403><hex:024904F201F503>星極火<hex:0249020103><hex:0248020103>與<hex:024804F201F403><hex:024904F201F503>靈極冰<hex:0249020103><hex:0248020103>可以積累到3檔<hex:02100103>同時，發動烈炎命中時，對自身附加最大檔數的<hex:024804F201F403><hex:024904F201F503>星極火<hex:0249020103><hex:0248020103>狀態，發動冰凍命中時，對自身附加最大檔數的<hex:024804F201F403><hex:024904F201F503>靈極冰<hex:0249020103><hex:0248020103>狀態"
460,"自身發動魔法攻擊造成的傷害提高5%<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>靈極火<hex:0249020103><hex:0248020103>或<hex:024804F201F403><hex:024904F201F503>星極冰<hex:0249020103><hex:0248020103>狀態中<hex:02100103>同時，在星極火效果中發動烈炎命中時，對自身附加<hex:024804F201F403><hex:024904F201F503>核爆效果提高<hex:0249020103><hex:0248020103>狀態<hex:02100103>星極火狀態消失時該狀態也會同時消失"
461,"發動穢濁不需要詠唱時間"
462,"烈炎變為高烈炎，冰凍變為高冰凍"
463,"魔泉的複唱時間縮短到120秒"
464,"激情詠唱變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2"
465,"點亮<hex:024804F201F403><hex:024904F201F503>悖論水晶<hex:0249020103><hex:0248020103><hex:02100103>該狀態附加後冰結與火炎變為悖論<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>自身<hex:024804F201F403><hex:024904F201F503>星極火<hex:0249020103><hex:0248020103>或<hex:024804F201F403><hex:024904F201F503>靈極冰<hex:0249020103><hex:0248020103>與<hex:024804F201F403><hex:024904F201F503>靈極心<hex:0249020103><hex:0248020103>最大檔數時，將自身的狀態轉變為相反的屬性"
466,"對自身附加<hex:024804F201F403><hex:024904F201F503>紅寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>黃寶石的奧秘<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>乙太蓄能發動時"
467,"對自身附加<hex:024804F201F403><hex:024904F201F503>紅寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>黃寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>綠寶石的奧秘<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>乙太蓄能發動時"
468,"紅寶石召喚變為火神召喚"
469,"黃寶石召喚變為土神召喚"
470,"綠寶石召喚變為風神召喚"
471,"<hex:024804F201F403><hex:024904F201F503>火神召喚<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>土神召喚<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>風神召喚<hex:0249020103><hex:0248020103>召喚出的召喚獸的技能發生變化<hex:02100103><hex:024804F201F803><hex:024904F201F903>火神召喚：<hex:0249020103><hex:0248020103>燃火強襲變為地獄之火炎<hex:02100103><hex:024804F201F803><hex:024904F201F903>土神召喚：<hex:0249020103><hex:0248020103>碎岩變為大地之怒<hex:02100103><hex:024804F201F803><hex:024904F201F903>風神召喚：<hex:0249020103><hex:0248020103>大氣風斬變為大氣爆發"
472,""
473,"毀壞變為毀蕩"
474,"乙太蓄能變為龍神附體"
475,"對自身附加<hex:024804F201F403><hex:024904F201F503>毀絕預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>能量吸收及能量抽取發動時"
476,"根據自身附加的不同<hex:024804F201F403><hex:024904F201F503>乙太<hex:0249020103><hex:0248020103>寶石耀發生變化<hex:02100103><hex:024804F201F803><hex:024904F201F903>火屬性乙太：<hex:0249020103><hex:0248020103>變為紅寶石之儀<hex:02100103><hex:024804F201F803><hex:024904F201F903>土屬性乙太：<hex:0249020103><hex:0248020103>變為黃寶石之儀<hex:02100103><hex:024804F201F803><hex:024904F201F903>風屬性乙太：<hex:0249020103><hex:0248020103>變為綠寶石之儀"
477,"迸裂變為三重災禍"
478,"根據自身附加的不同<hex:024804F201F403><hex:024904F201F503>乙太<hex:0249020103><hex:0248020103>寶石輝發生變化<hex:02100103><hex:024804F201F803><hex:024904F201F903>火屬性乙太：<hex:0249020103><hex:0248020103>變為紅寶石災變<hex:02100103><hex:024804F201F803><hex:024904F201F903>土屬性乙太：<hex:0249020103><hex:0248020103>變為黃寶石災變<hex:02100103><hex:024804F201F803><hex:024904F201F903>風屬性乙太：<hex:0249020103><hex:0248020103>變為綠寶石災變"
479,"毀蕩、紅寶石之儀、黃寶石之儀、綠寶石之儀的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>毀蕩的威力：<hex:0249020103><hex:0248020103>310<hex:02100103><hex:024804F201F803><hex:024904F201F903>紅寶石之儀的威力：<hex:0249020103><hex:0248020103>450<hex:02100103><hex:024804F201F803><hex:024904F201F903>黃寶石之儀的威力：<hex:0249020103><hex:0248020103>330<hex:02100103><hex:024804F201F803><hex:024904F201F903>綠寶石之儀的威力：<hex:0249020103><hex:0248020103>230"
480,"守護之光變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2"
481,"火神召喚變為火神召喚II，土神召喚變為土神召喚II，風神召喚變為風神召喚II"
482,"對自身附加<hex:024804F201F403><hex:024904F201F503>魔元集<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>最大檔數：<hex:0249020103><hex:0248020103>3<hex:02100103>當魔元集累積3檔時，赤閃雷與赤震雷變為赤核爆<hex:02100103>當學會赤神聖后，赤疾風與赤烈風變為赤神聖<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>魔回刺、魔交擊斬、魔連攻、魔化圓斬命中時"
483,"赤閃雷變為赤暴雷，赤疾風變為赤暴風<hex:02100103><hex:024804F201F403><hex:024904F201F503>魔元集<hex:0249020103><hex:0248020103>累積3檔時，赤暴雷變為赤核爆，赤暴風變為赤神聖"
484,"部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>赤震雷的威力：<hex:0249020103><hex:0248020103>140<hex:02100103><hex:024804F201F803><hex:024904F201F903>赤烈風的威力：<hex:0249020103><hex:0248020103>140<hex:02100103><hex:024804F201F803><hex:024904F201F903>赤火炎的威力：<hex:0249020103><hex:0248020103>330<hex:02100103><hex:024804F201F803><hex:024904F201F903>赤飛石的威力：<hex:0249020103><hex:0248020103>330<hex:02100103><hex:024804F201F803><hex:024904F201F903>震蕩的威力：<hex:0249020103><hex:0248020103>310<hex:02100103><hex:024804F201F803><hex:024904F201F903>衝擊的威力：<hex:0249020103><hex:0248020103>210<hex:02100103><hex:024804F201F803><hex:024904F201F903>魔續斬的威力：<hex:0249020103><hex:0248020103>330"
485,"促進變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2"
486,"倍增的最大檔數增加至6檔"
487,"閃耀變為閃灼"
488,"神聖變為豪聖"
489,"部分技能的恢復力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>治療的恢復力：<hex:0249020103><hex:0248020103>500<hex:02100103><hex:024804F201F803><hex:024904F201F903>醫治的恢復力：<hex:0249020103><hex:0248020103>400<hex:02100103><hex:024804F201F803><hex:024904F201F903>救療的恢復力：<hex:0249020103><hex:0248020103>800<hex:02100103><hex:024804F201F803><hex:024904F201F903>再生的持續恢復力：<hex:0249020103><hex:0248020103>250<hex:02100103><hex:024804F201F803><hex:024904F201F903>癒療的恢復力：<hex:0249020103><hex:0248020103>600<hex:02100103><hex:024804F201F803><hex:024904F201F903>醫濟的恢復力：<hex:0249020103><hex:0248020103>250<hex:02100103><hex:024804F201F803><hex:024904F201F903>醫濟的持續恢復力：<hex:0249020103><hex:0248020103>150<hex:02100103><hex:024804F201F803><hex:024904F201F903>安慰之心的恢復力：<hex:0249020103><hex:0248020103>800<hex:02100103><hex:024804F201F803><hex:024904F201F903>狂喜之心的恢復力：<hex:0249020103><hex:0248020103>400"
490,"神祝禱變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2"
491,"死炎法變為極炎法<hex:02100103>毀壞的威力提高至220"
492,"破陣法變為裂陣法"
493,"部分技能與防護罩的效果提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>醫術的恢復力：<hex:0249020103><hex:0248020103>450<hex:02100103><hex:024804F201F803><hex:024904F201F903>日光的擁抱的恢復力：<hex:0249020103><hex:0248020103>180<hex:02100103><hex:024804F201F803><hex:024904F201F903>鼓舞激勵之策的效果量：<hex:0249020103><hex:0248020103>抵消相當於治療量180%的傷害<hex:02100103><hex:024804F201F803><hex:024904F201F903>士氣高昂之策的效果量：<hex:0249020103><hex:0248020103>抵消相當於治療量160%的傷害<hex:02100103><hex:024804F201F803><hex:024904F201F903>熾天的幕簾的恢復力：<hex:0249020103><hex:0248020103>180"
494,"展開戰術的複唱時間縮短到90秒"
495,"對自身附加<hex:024804F201F403><hex:024904F201F503>重抽預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>永久<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>抽卡發動時"
496,"對自身附加<hex:024804F201F403><hex:024904F201F503>日<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>月<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>星<hex:0249020103><hex:0248020103>三種標識中的一種<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>在戰鬥狀態下使用卡片技能"
497,"煞星變為落陷凶星"
498,"重力變為中重力"
499,"部分技能的恢復力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>吉星的恢復力：<hex:0249020103><hex:0248020103>500<hex:02100103><hex:024804F201F803><hex:024904F201F903>陽星的恢復力：<hex:0249020103><hex:0248020103>400<hex:02100103><hex:024804F201F803><hex:024904F201F903>福星的恢復力：<hex:0249020103><hex:0248020103>800<hex:02100103><hex:024804F201F803><hex:024904F201F903>吉星相位的恢復力：<hex:0249020103><hex:0248020103>250<hex:02100103><hex:024804F201F803><hex:024904F201F903>吉星相位的持續恢復力：<hex:0249020103><hex:0248020103>250<hex:02100103><hex:024804F201F803><hex:024904F201F903>陽星相位的恢復力：<hex:0249020103><hex:0248020103>250<hex:02100103><hex:024804F201F803><hex:024904F201F903>陽星相位的持續恢復力：<hex:0249020103><hex:0248020103>150"
500,"天星交錯變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2"
501,"在宇宙釣場也能拋竿釣魚"
502,"龍神召喚變為不死鳥召喚<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>亞靈神巴哈姆特顯現結束後"
503,"發動部分技能後星極超流發生變化<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動火神召喚時：<hex:0249020103><hex:0248020103>星極超流變為深紅旋風<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動黃寶石之儀與黃寶石災變時：<hex:0249020103><hex:0248020103>星極超流變為山崩<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動風神召喚時：<hex:0249020103><hex:0248020103>星極超流變為螺旋氣流"
504,"部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>先鋒劍的威力：<hex:0249020103><hex:0248020103>200<hex:02100103><hex:024804F201F803><hex:024904F201F903>暴亂劍的威力：<hex:0249020103><hex:0248020103>170<hex:02100103><hex:024804F201F803><hex:024904F201F903>王權劍的威力：<hex:0249020103><hex:0248020103>130<hex:02100103><hex:024804F201F803><hex:024904F201F903>聖靈的威力：<hex:0249020103><hex:0248020103>270<hex:02100103><hex:024804F201F803><hex:024904F201F903>贖罪劍的威力：<hex:0249020103><hex:0248020103>420"
505,"部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>重劈的威力：<hex:0249020103><hex:0248020103>200<hex:02100103><hex:024804F201F803><hex:024904F201F903>兇殘裂的威力：<hex:0249020103><hex:0248020103>130<hex:02100103><hex:024804F201F803><hex:024904F201F903>暴風斬的威力：<hex:0249020103><hex:0248020103>120<hex:02100103><hex:024804F201F803><hex:024904F201F903>暴風碎的威力：<hex:0249020103><hex:0248020103>120"
506,"部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>重斬的威力：<hex:0249020103><hex:0248020103>170<hex:02100103><hex:024804F201F803><hex:024904F201F903>吸收斬的威力：<hex:0249020103><hex:0248020103>120<hex:02100103><hex:024804F201F803><hex:024904F201F903>噬魂斬的威力：<hex:0249020103><hex:0248020103>120"
507,"部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>利刃斬的威力：<hex:0249020103><hex:0248020103>170<hex:02100103><hex:024804F201F803><hex:024904F201F903>殘暴彈的威力：<hex:0249020103><hex:0248020103>120<hex:02100103><hex:024804F201F803><hex:024904F201F903>迅連斬的威力：<hex:0249020103><hex:0248020103>120"
508,"武神槍的威力提高至260，死者之岸的威力提高至360<hex:02100103>另外，在使用龍眼雷電與龍眼蒼穹時，對自身附加1檔<hex:024804F201F403><hex:024904F201F503>天龍眼<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>最大檔數：<hex:0249020103><hex:0248020103>2"
509,"天語的效果量提高到20%"
510,"自生變為自生II"
511,"英雄的掠影發動攻擊的威力提高至300"
512,"爆裂腳變為鳳凰舞"
513,"鬥魂旋風腳變為夢幻鬥舞"
514,"對自身附加<hex:024804F201F403><hex:024904F201F503>奧義斬浪預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>意氣衝天發動時"
515,"斷絕變為夢幻三段"
516,"部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>雙刃旋的威力：<hex:0249020103><hex:0248020103>210<hex:02100103><hex:024804F201F803><hex:024904F201F903>絕風的威力：<hex:0249020103><hex:0248020103>160<hex:02100103><hex:024804F201F803><hex:024904F201F903>旋風刃的威力：<hex:0249020103><hex:0248020103>140<hex:02100103><hex:024804F201F803><hex:024904F201F903>強甲破點突的威力：<hex:0249020103><hex:0248020103>140"
517,"部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>熱分裂彈的威力：<hex:0249020103><hex:0248020103>200<hex:02100103><hex:024804F201F803><hex:024904F201F903>熱獨頭彈的威力：<hex:0249020103><hex:0248020103>120<hex:02100103><hex:024804F201F803><hex:024904F201F903>熱狙擊彈的威力：<hex:0249020103><hex:0248020103>110"
518,"部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊的威力：<hex:0249020103><hex:0248020103>210<hex:02100103><hex:024804F201F803><hex:024904F201F903>正拳的威力：<hex:0249020103><hex:0248020103>300<hex:02100103><hex:024804F201F803><hex:024904F201F903>崩拳的威力：<hex:0249020103><hex:0248020103>250<hex:02100103><hex:024804F201F803><hex:024904F201F903>雙掌打的威力：<hex:0249020103><hex:0248020103>280<hex:02100103><hex:024804F201F803><hex:024904F201F903>破碎拳的威力：<hex:0249020103><hex:0248020103>70<hex:02100103><hex:024804F201F803><hex:024904F201F903>雙龍腳的威力：<hex:0249020103><hex:0248020103>320<hex:02100103><hex:024804F201F803><hex:024904F201F903>陰陽鬥氣斬的威力：<hex:0249020103><hex:0248020103>340<hex:02100103><hex:024804F201F803><hex:024904F201F903>六合星導腳的威力：<hex:0249020103><hex:0248020103>550"
519,"風雅變為風光"
520,""
521,""
522,""
523,""
524,""
525,""
526,""
527,""
528,""
529,""
530,""
